id,question,intent,course,course_code,branch,semester,unit
8968,Is it worth it to accept this PhD scholarship?,campus_life_and_student_services,,,,,
5374,What are some faculty positions focused purely on research in Europe?,campus_life_and_student_services,,,,,
27327,"Marshall Scholarship question - Please let me know if there is a better place to post this.  From the document, http://www.marshallscholarship.org/applications/2020_rules_2",campus_life_and_student_services,,,,,
5792,No idea what to do with my PhD research - I am a PhD student in my second year. I have not published anything yet and I feel my results I got so far are not publishable. I have two y,campus_life_and_student_services,,,,,
18114,What can happen if someone acknowledges a grant on papers not related to that grant?,campus_life_and_student_services,,,,,
4269,Letting grant funder know that funds no longer needed?,campus_life_and_student_services,,,,,
4963,Is it advisable to mention the dollar amount for grants on a CV?,campus_life_and_student_services,,,,,
5360,How much do patents impact an academic career?,campus_life_and_student_services,,,,,
20978,"Master's degree in science is generally not free in US, CANADA, UK, OZ, NZ? (Tuition)",campus_life_and_student_services,,,,,
34022,"Is it ethical for a PI to tell university to pay out intern's salary for an extra month after internship ends, and keep the money?",campus_life_and_student_services,,,,,
14981,About approval of grant of potential mentor - About three months ago I sent an email to ask a professor about postdoc position under her supervision. Her feedback on my cv was positive a,campus_life_and_student_services,,,,,
13109,How will the 2013 US government shutdown affect NSF postdoc applications?,campus_life_and_student_services,,,,,
21109,What are the possible grants/stipends/scholarships that are available in the Republic of Austria?,campus_life_and_student_services,,,,,
21694,"One year into PhD, feeling lost and inadequate, Help!",campus_life_and_student_services,,,,,
16346,Writing theory section of thesis - feels like I am just copying,campus_life_and_student_services,,,,,
3625,Is it crazy for a PhD student to pay open access fees out of pocket?,campus_life_and_student_services,,,,,
30364,Can you contribute to Public Loan Forgiveness (US) while pursuing a funded Masters/PhD?,campus_life_and_student_services,,,,,
16179,Etiquette for providing manuscript /poster feedback,campus_life_and_student_services,,,,,
30938,Re-using text from a grant proposal in a paper (or vice versa),campus_life_and_student_services,,,,,
29293,Can I add code in the supplementary material of my thesis which builds up on an existing library?,campus_life_and_student_services,,,,,
17718,Is it okay to get partial funding for a conference from two institutions?,campus_life_and_student_services,,,,,
21374,"Grad school, biology, funding? - I am a student of biology at a State school in New York (SUNY), and my school is very liberal arts focused, I am also a racial minority.  I",campus_life_and_student_services,,,,,
10824,Can someone apply for a Post-doc postition in Italy without having a doctorate?,campus_life_and_student_services,,,,,
17079,"Plan for generating external funding - I am preparing an application for a full-time lecturer position. They asked me for a teaching statement (done), a research statement (done)",campus_life_and_student_services,,,,,
1013,Quitting a job after spending ahead on a grant,campus_life_and_student_services,,,,,
25454,Why don't grants from publicly-funded organizations systematically demand code and data to be released?,campus_life_and_student_services,,,,,
2947,"Publication fee for reply to comment? - I have recently published an article in a ""renowned"" open access journal which cost us 2000 USD. I say 'renowned' - not to brag, but to high",campus_life_and_student_services,,,,,
2861,Resource for learning about research funding system in the UK/Europe,campus_life_and_student_services,,,,,
1478,"Including travel grants on CV - In the UK, a number of scientific associations like the Royal Society of Biology or the Institute of Physics offer competitive travel grants",campus_life_and_student_services,,,,,
14838,"Writing recommendation letters for two fellowship candidates, conflict of interest?",campus_life_and_student_services,,,,,
3586,Does being an older PhD applicant for U.S. universities mean there is less chance to be accepted with funding?,campus_life_and_student_services,,,,,
32987,Letter of recommendation for relative who has done relevant work for me,campus_life_and_student_services,,,,,
5674,Export Zotero library into Google Scholar - I am trying to find a way to synch the collection of papers I have in Zotero to my Google Scholar library. Ideally the synch would be bidire,campus_life_and_student_services,,,,,
33204,How to run two Postdoctoral fellowships at the same time?,campus_life_and_student_services,,,,,
13907,How to send a reminder to a US prof who has accepted my internship offer but didnt reply to my follow-up mail,campus_life_and_student_services,,,,,
23009,List of publications for funding applications,campus_life_and_student_services,,,,,
